image_path,label,image_id,lat,lng,split
train\DUAL\ed_1252_apartments_lat4p664777_lonn74p046687_h8p5_d.jpg,DUAL,ed_1252_apartments_lat4p664777_lonn74p046687_h8p5_d,4.664777,-74.046687,train
train\PC\ed_1257_generic_lat4p652748_lonn74p062776_h105p5_d.jpg,PC,ed_1257_generic_lat4p652748_lonn74p062776_h105p5_d,4.652748,-74.062776,train
train\DUAL\ed_1258_generic_lat4p678451_lonn74p042394_h286p5_d.jpg,DUAL,ed_1258_generic_lat4p678451_lonn74p042394_h286p5_d,4.678451,-74.042394,train
train\MAS\ed_1260_generic_lat4p633928_lonn74p064280_h7p2_d.jpg,MAS,ed_1260_generic_lat4p633928_lonn74p064280_h7p2_d,4.633928,-74.06428,train
train\PC\ed_1262_residential_lat4p649835_lonn74p061444_h24p3_d.jpg,PC,ed_1262_residential_lat4p649835_lonn74p061444_h24p3_d,4.649835,-74.061444,train
train\MAS\ed_1267_commercial_lat4p651924_lonn74p057485_h308p4_d.jpg,MAS,ed_1267_commercial_lat4p651924_lonn74p057485_h308p4_d,4.651924,-74.057485,train
train\DUAL\ed_1274_apartments_lat4p676552_lonn74p045704_h203p5_d.jpg,DUAL,ed_1274_apartments_lat4p676552_lonn74p045704_h203p5_d,4.676552,-74.045704,train
train\PC\ed_1275_residential_lat4p631043_lonn74p065635_h275p6_d.jpg,PC,ed_1275_residential_lat4p631043_lonn74p065635_h275p6_d,4.631043,-74.065635,train
train\PC\ed_1277_commercial_lat4p677324_lonn74p045722_h131p6_d.jpg,PC,ed_1277_commercial_lat4p677324_lonn74p045722_h131p6_d,4.677324,-74.045722,train
train\PC\ed_1278_generic_lat4p681616_lonn74p051955_h128p1_d.jpg,PC,ed_1278_generic_lat4p681616_lonn74p051955_h128p1_d,4.681616,-74.051955,train
train\DUAL\ed_1282_university_lat4p632436_lonn74p065439_h121p6_d.jpg,DUAL,ed_1282_university_lat4p632436_lonn74p065439_h121p6_d,4.632436,-74.065439,train
train\PC\ed_1287_generic_lat4p670436_lonn74p057570_h118p6_d.jpg,PC,ed_1287_generic_lat4p670436_lonn74p057570_h118p6_d,4.670436,-74.05757,train
train\MAS\ed_1288_generic_lat4p664645_lonn74p057020_h105p4_d.jpg,MAS,ed_1288_generic_lat4p664645_lonn74p057020_h105p4_d,4.664645,-74.05702,train
train\MAS\ed_1289_generic_lat4p643890_lonn74p063606_h329p9_d.jpg,MAS,ed_1289_generic_lat4p643890_lonn74p063606_h329p9_d,4.64389,-74.063606,train
train\MAS\ed_1292_university_lat4p644049_lonn74p059455_h321p0_d.jpg,MAS,ed_1292_university_lat4p644049_lonn74p059455_h321p0_d,4.644049,-74.059455,train
train\MAS\ed_1296_generic_lat4p632431_lonn74p063627_h192p7_d.jpg,MAS,ed_1296_generic_lat4p632431_lonn74p063627_h192p7_d,4.632431,-74.063627,train
train\PC\ed_1298_generic_lat4p683409_lonn74p049145_h44p6_d.jpg,PC,ed_1298_generic_lat4p683409_lonn74p049145_h44p6_d,4.683409,-74.049145,train
train\DUAL\ed_1299_apartments_lat4p682505_lonn74p054988_h98p9_d.jpg,DUAL,ed_1299_apartments_lat4p682505_lonn74p054988_h98p9_d,4.682505,-74.054988,train
train\MAS\ed_1301_generic_lat4p651839_lonn74p063408_h190p9_d.jpg,MAS,ed_1301_generic_lat4p651839_lonn74p063408_h190p9_d,4.651839,-74.063408,train
train\DUAL\ed_1302_generic_lat4p679049_lonn74p047519_h27p2_d.jpg,DUAL,ed_1302_generic_lat4p679049_lonn74p047519_h27p2_d,4.679049,-74.047519,train
train\MAS\ed_1303_generic_lat4p632502_lonn74p064120_h261p4_d.jpg,MAS,ed_1303_generic_lat4p632502_lonn74p064120_h261p4_d,4.632502,-74.06412,train
train\DUAL\ed_1304_generic_lat4p679732_lonn74p048858_h20p7_d.jpg,DUAL,ed_1304_generic_lat4p679732_lonn74p048858_h20p7_d,4.679732,-74.048858,train
train\PC\ed_1305_apartments_lat4p639288_lonn74p061367_h129p8_d.jpg,PC,ed_1305_apartments_lat4p639288_lonn74p061367_h129p8_d,4.639288,-74.061367,train
train\MAS\ed_1312_generic_lat4p629685_lonn74p067675_h274p4_d.jpg,MAS,ed_1312_generic_lat4p629685_lonn74p067675_h274p4_d,4.629685,-74.067675,train
train\MAS\ed_1315_generic_lat4p632334_lonn74p064591_h109p0_d.jpg,MAS,ed_1315_generic_lat4p632334_lonn74p064591_h109p0_d,4.632334,-74.064591,train
train\PC\ed_1316_apartments_lat4p639326_lonn74p063315_h177p8_d.jpg,PC,ed_1316_apartments_lat4p639326_lonn74p063315_h177p8_d,4.639326,-74.063315,train
train\DUAL\ed_1317_apartments_lat4p666030_lonn74p049700_h23p7_d.jpg,DUAL,ed_1317_apartments_lat4p666030_lonn74p049700_h23p7_d,4.66603,-74.0497,train
train\PC\ed_1324_generic_lat4p668137_lonn74p057423_h36p2_d.jpg,PC,ed_1324_generic_lat4p668137_lonn74p057423_h36p2_d,4.668137,-74.057423,train
train\DUAL\ed_1326_generic_lat4p677613_lonn74p044674_h19p3_d.jpg,DUAL,ed_1326_generic_lat4p677613_lonn74p044674_h19p3_d,4.677613,-74.044674,train
train\MAS\ed_1327_generic_lat4p670680_lonn74p057341_h107p0_d.jpg,MAS,ed_1327_generic_lat4p670680_lonn74p057341_h107p0_d,4.67068,-74.057341,train
train\PC\ed_1335_residential_lat4p629915_lonn74p062752_h305p6_d.jpg,PC,ed_1335_residential_lat4p629915_lonn74p062752_h305p6_d,4.629915,-74.062752,train
train\MAS\ed_1336_generic_lat4p632658_lonn74p063009_h66p2_d.jpg,MAS,ed_1336_generic_lat4p632658_lonn74p063009_h66p2_d,4.632658,-74.063009,train
train\MAS\ed_1339_kindergarten_lat4p675698_lonn74p046102_h300p7_d.jpg,MAS,ed_1339_kindergarten_lat4p675698_lonn74p046102_h300p7_d,4.675698,-74.046102,train
train\MAS\ed_1341_generic_lat4p653047_lonn74p059383_h33p5_d.jpg,MAS,ed_1341_generic_lat4p653047_lonn74p059383_h33p5_d,4.653047,-74.059383,train
train\MAS\ed_1344_university_lat4p629705_lonn74p064160_h195p6_d.jpg,MAS,ed_1344_university_lat4p629705_lonn74p064160_h195p6_d,4.629705,-74.06416,train
train\DUAL\ed_1347_generic_lat4p683020_lonn74p049986_h32p4_d.jpg,DUAL,ed_1347_generic_lat4p683020_lonn74p049986_h32p4_d,4.68302,-74.049986,train
train\PC\ed_1348_generic_lat4p682208_lonn74p046459_h107p7_d.jpg,PC,ed_1348_generic_lat4p682208_lonn74p046459_h107p7_d,4.682208,-74.046459,train
train\PC\ed_1350_generic_lat4p639491_lonn74p062197_h107p4_d.jpg,PC,ed_1350_generic_lat4p639491_lonn74p062197_h107p4_d,4.639491,-74.062197,train
train\PC\ed_1352_generic_lat4p680424_lonn74p047901_h201p6_d.jpg,PC,ed_1352_generic_lat4p680424_lonn74p047901_h201p6_d,4.680424,-74.047901,train
train\DUAL\ed_1356_generic_lat4p655405_lonn74p048814_h298p1_d.jpg,DUAL,ed_1356_generic_lat4p655405_lonn74p048814_h298p1_d,4.655405,-74.048814,train
train\DUAL\ed_1357_generic_lat4p671412_lonn74p051417_h34p8_d.jpg,DUAL,ed_1357_generic_lat4p671412_lonn74p051417_h34p8_d,4.671412,-74.051417,train
train\MAS\ed_1358_residential_lat4p634547_lonn74p066860_h3p7_d.jpg,MAS,ed_1358_residential_lat4p634547_lonn74p066860_h3p7_d,4.634547,-74.06686,train
train\MAS\ed_1365_generic_lat4p671759_lonn74p056966_h125p7_d.jpg,MAS,ed_1365_generic_lat4p671759_lonn74p056966_h125p7_d,4.671759,-74.056966,train
train\DUAL\ed_1367_apartments_lat4p681778_lonn74p050808_h113p0_d.jpg,DUAL,ed_1367_apartments_lat4p681778_lonn74p050808_h113p0_d,4.681778,-74.050808,train
train\PC\ed_1369_apartments_lat4p679879_lonn74p041781_h210p3_d.jpg,PC,ed_1369_apartments_lat4p679879_lonn74p041781_h210p3_d,4.679879,-74.041781,train
train\DUAL\ed_1369_apartments_lat4p679879_lonn74p041781_h210p3_d.jpg,DUAL,ed_1369_apartments_lat4p679879_lonn74p041781_h210p3_d,4.679879,-74.041781,train
train\PC\ed_1372_apartments_lat4p651234_lonn74p063457_h283p6_d.jpg,PC,ed_1372_apartments_lat4p651234_lonn74p063457_h283p6_d,4.651234,-74.063457,train
train\MAS\ed_1376_generic_lat4p653084_lonn74p059500_h56p9_d.jpg,MAS,ed_1376_generic_lat4p653084_lonn74p059500_h56p9_d,4.653084,-74.0595,train
train\PC\ed_1378_apartments_lat4p650566_lonn74p064152_h102p2_d.jpg,PC,ed_1378_apartments_lat4p650566_lonn74p064152_h102p2_d,4.650566,-74.064152,train
train\MAS\ed_1382_generic_lat4p651480_lonn74p062167_h306p3_d.jpg,MAS,ed_1382_generic_lat4p651480_lonn74p062167_h306p3_d,4.65148,-74.062167,train
train\DUAL\ed_1384_generic_lat4p673874_lonn74p049282_h211p9_d.jpg,DUAL,ed_1384_generic_lat4p673874_lonn74p049282_h211p9_d,4.673874,-74.049282,train
train\PC\ed_1388_apartments_lat4p652124_lonn74p063455_h6p9_d.jpg,PC,ed_1388_apartments_lat4p652124_lonn74p063455_h6p9_d,4.652124,-74.063455,train
train\DUAL\ed_1389_apartments_lat4p670032_lonn74p046312_h301p0_d.jpg,DUAL,ed_1389_apartments_lat4p670032_lonn74p046312_h301p0_d,4.670032,-74.046312,train
train\MAS\ed_1390_generic_lat4p651043_lonn74p062445_h299p1_d.jpg,MAS,ed_1390_generic_lat4p651043_lonn74p062445_h299p1_d,4.651043,-74.062445,train
train\MAS\ed_1391_generic_lat4p658874_lonn74p057927_h306p1_d.jpg,MAS,ed_1391_generic_lat4p658874_lonn74p057927_h306p1_d,4.658874,-74.057927,train
train\DUAL\ed_1392_generic_lat4p665486_lonn74p059572_h130p8_d.jpg,DUAL,ed_1392_generic_lat4p665486_lonn74p059572_h130p8_d,4.665486,-74.059572,train
train\MAS\ed_1394_apartments_lat4p638066_lonn74p061225_h306p0_d.jpg,MAS,ed_1394_apartments_lat4p638066_lonn74p061225_h306p0_d,4.638066,-74.061225,train
train\DUAL\ed_1396_apartments_lat4p664066_lonn74p047326_h150p6_d.jpg,DUAL,ed_1396_apartments_lat4p664066_lonn74p047326_h150p6_d,4.664066,-74.047326,train
train\DUAL\ed_1402_apartments_lat4p639237_lonn74p060848_h282p7_d.jpg,DUAL,ed_1402_apartments_lat4p639237_lonn74p060848_h282p7_d,4.639237,-74.060848,train
train\DUAL\ed_1403_residential_lat4p661399_lonn74p049054_h118p4_d.jpg,DUAL,ed_1403_residential_lat4p661399_lonn74p049054_h118p4_d,4.661399,-74.049054,train
train\PC\ed_1404_retail_lat4p664969_lonn74p053710_h209p7_d.jpg,PC,ed_1404_retail_lat4p664969_lonn74p053710_h209p7_d,4.664969,-74.05371,train
train\PC\ed_1405_generic_lat4p663440_lonn74p058998_h310p2_d.jpg,PC,ed_1405_generic_lat4p663440_lonn74p058998_h310p2_d,4.66344,-74.058998,train
train\MAS\ed_1406_generic_lat4p678069_lonn74p042612_h42p0_d.jpg,MAS,ed_1406_generic_lat4p678069_lonn74p042612_h42p0_d,4.678069,-74.042612,train
train\DUAL\ed_1412_generic_lat4p672382_lonn74p055329_h126p2_d.jpg,DUAL,ed_1412_generic_lat4p672382_lonn74p055329_h126p2_d,4.672382,-74.055329,train
train\DUAL\ed_1414_generic_lat4p678145_lonn74p040335_h286p4_d.jpg,DUAL,ed_1414_generic_lat4p678145_lonn74p040335_h286p4_d,4.678145,-74.040335,train
train\MAS\ed_1415_generic_lat4p660242_lonn74p048784_h295p0_d.jpg,MAS,ed_1415_generic_lat4p660242_lonn74p048784_h295p0_d,4.660242,-74.048784,train
train\PC\ed_1419_residential_lat4p649026_lonn74p060757_h301p2_d.jpg,PC,ed_1419_residential_lat4p649026_lonn74p060757_h301p2_d,4.649026,-74.060757,train
train\DUAL\ed_1422_apartments_lat4p650589_lonn74p062729_h17p6_d.jpg,DUAL,ed_1422_apartments_lat4p650589_lonn74p062729_h17p6_d,4.650589,-74.062729,train
train\PC\ed_1423_apartments_lat4p664874_lonn74p052750_h41p8_d.jpg,PC,ed_1423_apartments_lat4p664874_lonn74p052750_h41p8_d,4.664874,-74.05275,train
train\MAS\ed_1425_generic_lat4p675164_lonn74p044747_h211p5_d.jpg,MAS,ed_1425_generic_lat4p675164_lonn74p044747_h211p5_d,4.675164,-74.044747,train
train\PC\ed_1427_generic_lat4p673865_lonn74p058752_h101p1_d.jpg,PC,ed_1427_generic_lat4p673865_lonn74p058752_h101p1_d,4.673865,-74.058752,train
train\MAS\ed_1428_generic_lat4p678793_lonn74p044093_h35p8_d.jpg,MAS,ed_1428_generic_lat4p678793_lonn74p044093_h35p8_d,4.678793,-74.044093,train
train\DUAL\ed_1430_office_lat4p655383_lonn74p055514_h306p9_d.jpg,DUAL,ed_1430_office_lat4p655383_lonn74p055514_h306p9_d,4.655383,-74.055514,train
train\DUAL\ed_1433_generic_lat4p678319_lonn74p042500_h294p1_d.jpg,DUAL,ed_1433_generic_lat4p678319_lonn74p042500_h294p1_d,4.678319,-74.0425,train
train\PC\ed_1434_generic_lat4p648514_lonn74p063205_h179p9_d.jpg,PC,ed_1434_generic_lat4p648514_lonn74p063205_h179p9_d,4.648514,-74.063205,train
train\MAS\ed_1435_house_lat4p638236_lonn74p062313_h101p5_d.jpg,MAS,ed_1435_house_lat4p638236_lonn74p062313_h101p5_d,4.638236,-74.062313,train
train\MAS\ed_1444_generic_lat4p664952_lonn74p056208_h290p1_d.jpg,MAS,ed_1444_generic_lat4p664952_lonn74p056208_h290p1_d,4.664952,-74.056208,train
train\MAS\ed_1446_commercial_lat4p651388_lonn74p063479_h268p4_d.jpg,MAS,ed_1446_commercial_lat4p651388_lonn74p063479_h268p4_d,4.651388,-74.063479,train
train\DUAL\ed_1447_apartments_lat4p662882_lonn74p051017_h286p4_d.jpg,DUAL,ed_1447_apartments_lat4p662882_lonn74p051017_h286p4_d,4.662882,-74.051017,train
train\PC\ed_1454_generic_lat4p664410_lonn74p056708_h110p8_d.jpg,PC,ed_1454_generic_lat4p664410_lonn74p056708_h110p8_d,4.66441,-74.056708,train
train\PC\ed_1455_generic_lat4p652233_lonn74p052364_h331p3_d.jpg,PC,ed_1455_generic_lat4p652233_lonn74p052364_h331p3_d,4.652233,-74.052364,train
train\MAS\ed_1457_house_lat4p629417_lonn74p066150_h270p1_d.jpg,MAS,ed_1457_house_lat4p629417_lonn74p066150_h270p1_d,4.629417,-74.06615,train
train\DUAL\ed_1460_generic_lat4p670192_lonn74p057687_h116p7_d.jpg,DUAL,ed_1460_generic_lat4p670192_lonn74p057687_h116p7_d,4.670192,-74.057687,train
train\PC\ed_1462_house_lat4p639298_lonn74p061478_h116p4_d.jpg,PC,ed_1462_house_lat4p639298_lonn74p061478_h116p4_d,4.639298,-74.061478,train
train\MAS\ed_1466_generic_lat4p652618_lonn74p058214_h123p5_d.jpg,MAS,ed_1466_generic_lat4p652618_lonn74p058214_h123p5_d,4.652618,-74.058214,train
train\DUAL\ed_1473_apartments_lat4p680260_lonn74p054610_h205p9_d.jpg,DUAL,ed_1473_apartments_lat4p680260_lonn74p054610_h205p9_d,4.68026,-74.05461,train
train\MAS\ed_1477_house_lat4p631208_lonn74p065983_h197p6_d.jpg,MAS,ed_1477_house_lat4p631208_lonn74p065983_h197p6_d,4.631208,-74.065983,train
train\MAS\ed_1479_generic_lat4p685534_lonn74p054867_h272p7_d.jpg,MAS,ed_1479_generic_lat4p685534_lonn74p054867_h272p7_d,4.685534,-74.054867,train
train\PC\ed_1484_generic_lat4p665116_lonn74p057631_h225p3_d.jpg,PC,ed_1484_generic_lat4p665116_lonn74p057631_h225p3_d,4.665116,-74.057631,train
train\DUAL\ed_1486_generic_lat4p685000_lonn74p050050_h284p1_d.jpg,DUAL,ed_1486_generic_lat4p685000_lonn74p050050_h284p1_d,4.685,-74.05005,train
train\DUAL\ed_1488_generic_lat4p672244_lonn74p055753_h18p8_d.jpg,DUAL,ed_1488_generic_lat4p672244_lonn74p055753_h18p8_d,4.672244,-74.055753,train
train\DUAL\ed_1490_generic_lat4p656109_lonn74p050970_h253p1_d.jpg,DUAL,ed_1490_generic_lat4p656109_lonn74p050970_h253p1_d,4.656109,-74.05097,train
train\DUAL\ed_1491_generic_lat4p672478_lonn74p049815_h219p4_d.jpg,DUAL,ed_1491_generic_lat4p672478_lonn74p049815_h219p4_d,4.672478,-74.049815,train
train\PC\ed_1493_generic_lat4p675061_lonn74p041484_h251p1_d.jpg,PC,ed_1493_generic_lat4p675061_lonn74p041484_h251p1_d,4.675061,-74.041484,train
train\DUAL\ed_1493_generic_lat4p675061_lonn74p041484_h251p1_d.jpg,DUAL,ed_1493_generic_lat4p675061_lonn74p041484_h251p1_d,4.675061,-74.041484,train
train\DUAL\ed_1494_apartments_lat4p675249_lonn74p045776_h111p3_d.jpg,DUAL,ed_1494_apartments_lat4p675249_lonn74p045776_h111p3_d,4.675249,-74.045776,train
train\DUAL\ed_1497_generic_lat4p657182_lonn74p048677_h298p0_d.jpg,DUAL,ed_1497_generic_lat4p657182_lonn74p048677_h298p0_d,4.657182,-74.048677,train
train\DUAL\ed_1498_generic_lat4p674074_lonn74p051894_h27p0_d.jpg,DUAL,ed_1498_generic_lat4p674074_lonn74p051894_h27p0_d,4.674074,-74.051894,train
train\MAS\ed_1499_generic_lat4p628862_lonn74p065572_h54p1_d.jpg,MAS,ed_1499_generic_lat4p628862_lonn74p065572_h54p1_d,4.628862,-74.065572,train
train\DUAL\ed_1500_generic_lat4p666873_lonn74p059391_h207p9_d.jpg,DUAL,ed_1500_generic_lat4p666873_lonn74p059391_h207p9_d,4.666873,-74.059391,train
train\DUAL\ed_1502_generic_lat4p652151_lonn74p052411_h299p3_d.jpg,DUAL,ed_1502_generic_lat4p652151_lonn74p052411_h299p3_d,4.652151,-74.052411,train
train\PC\ed_1510_generic_lat4p677812_lonn74p044585_h109p8_d.jpg,PC,ed_1510_generic_lat4p677812_lonn74p044585_h109p8_d,4.677812,-74.044585,train
train\PC\ed_1511_generic_lat4p678809_lonn74p047035_h25p8_d.jpg,PC,ed_1511_generic_lat4p678809_lonn74p047035_h25p8_d,4.678809,-74.047035,train
train\PC\ed_1513_generic_lat4p673236_lonn74p058591_h17p0_d.jpg,PC,ed_1513_generic_lat4p673236_lonn74p058591_h17p0_d,4.673236,-74.058591,train
train\DUAL\ed_1513_generic_lat4p673236_lonn74p058591_h17p0_d.jpg,DUAL,ed_1513_generic_lat4p673236_lonn74p058591_h17p0_d,4.673236,-74.058591,train
train\DUAL\ed_1515_university_lat4p627363_lonn74p065199_h305p3_d.jpg,DUAL,ed_1515_university_lat4p627363_lonn74p065199_h305p3_d,4.627363,-74.065199,train
train\PC\ed_1517_generic_lat4p670924_lonn74p056415_h305p3_d.jpg,PC,ed_1517_generic_lat4p670924_lonn74p056415_h305p3_d,4.670924,-74.056415,train
train\MAS\ed_1518_generic_lat4p639489_lonn74p060347_h286p6_d.jpg,MAS,ed_1518_generic_lat4p639489_lonn74p060347_h286p6_d,4.639489,-74.060347,train
train\MAS\ed_1521_residential_lat4p633671_lonn74p065121_h99p7_d.jpg,MAS,ed_1521_residential_lat4p633671_lonn74p065121_h99p7_d,4.633671,-74.065121,train
train\DUAL\ed_1522_apartments_lat4p680081_lonn74p054281_h201p2_d.jpg,DUAL,ed_1522_apartments_lat4p680081_lonn74p054281_h201p2_d,4.680081,-74.054281,train
train\PC\ed_1523_generic_lat4p672870_lonn74p049548_h313p1_d.jpg,PC,ed_1523_generic_lat4p672870_lonn74p049548_h313p1_d,4.67287,-74.049548,train
train\DUAL\ed_1524_generic_lat4p655956_lonn74p048092_h115p2_d.jpg,DUAL,ed_1524_generic_lat4p655956_lonn74p048092_h115p2_d,4.655956,-74.048092,train
train\DUAL\ed_1526_generic_lat4p678542_lonn74p053133_h309p0_d.jpg,DUAL,ed_1526_generic_lat4p678542_lonn74p053133_h309p0_d,4.678542,-74.053133,train
train\PC\ed_1529_generic_lat4p656223_lonn74p052627_h182p7_d.jpg,PC,ed_1529_generic_lat4p656223_lonn74p052627_h182p7_d,4.656223,-74.052627,train
train\MAS\ed_1531_generic_lat4p667409_lonn74p057464_h296p6_d.jpg,MAS,ed_1531_generic_lat4p667409_lonn74p057464_h296p6_d,4.667409,-74.057464,train
train\PC\ed_1533_apartments_lat4p674680_lonn74p049398_h21p0_d.jpg,PC,ed_1533_apartments_lat4p674680_lonn74p049398_h21p0_d,4.67468,-74.049398,train
train\MAS\ed_1534_house_lat4p632324_lonn74p063245_h273p5_d.jpg,MAS,ed_1534_house_lat4p632324_lonn74p063245_h273p5_d,4.632324,-74.063245,train
train\DUAL\ed_1537_generic_lat4p673408_lonn74p058128_h24p9_d.jpg,DUAL,ed_1537_generic_lat4p673408_lonn74p058128_h24p9_d,4.673408,-74.058128,train
train\MAS\ed_1538_house_lat4p629419_lonn74p065169_h171p2_d.jpg,MAS,ed_1538_house_lat4p629419_lonn74p065169_h171p2_d,4.629419,-74.065169,train
train\PC\ed_1540_house_lat4p632912_lonn74p063430_h255p1_d.jpg,PC,ed_1540_house_lat4p632912_lonn74p063430_h255p1_d,4.632912,-74.06343,train
train\MAS\ed_1541_house_lat4p632155_lonn74p060493_h105p2_d.jpg,MAS,ed_1541_house_lat4p632155_lonn74p060493_h105p2_d,4.632155,-74.060493,train
train\PC\ed_1544_generic_lat4p636216_lonn74p064446_h352p4_d.jpg,PC,ed_1544_generic_lat4p636216_lonn74p064446_h352p4_d,4.636216,-74.064446,train
train\DUAL\ed_1547_apartments_lat4p663538_lonn74p050097_h133p1_d.jpg,DUAL,ed_1547_apartments_lat4p663538_lonn74p050097_h133p1_d,4.663538,-74.050097,train
train\MAS\ed_1554_generic_lat4p682536_lonn74p046026_h309p3_d.jpg,MAS,ed_1554_generic_lat4p682536_lonn74p046026_h309p3_d,4.682536,-74.046026,train
train\MAS\ed_1555_house_lat4p630556_lonn74p060638_h89p2_d.jpg,MAS,ed_1555_house_lat4p630556_lonn74p060638_h89p2_d,4.630556,-74.060638,train
train\PC\ed_1556_apartments_lat4p638157_lonn74p062716_h285p0_d.jpg,PC,ed_1556_apartments_lat4p638157_lonn74p062716_h285p0_d,4.638157,-74.062716,train
train\MAS\ed_1560_retail_lat4p666842_lonn74p051920_h143p0_d.jpg,MAS,ed_1560_retail_lat4p666842_lonn74p051920_h143p0_d,4.666842,-74.05192,train
train\PC\ed_1562_generic_lat4p631115_lonn74p065807_h188p2_d.jpg,PC,ed_1562_generic_lat4p631115_lonn74p065807_h188p2_d,4.631115,-74.065807,train
train\MAS\ed_1563_generic_lat4p651907_lonn74p052535_h309p1_d.jpg,MAS,ed_1563_generic_lat4p651907_lonn74p052535_h309p1_d,4.651907,-74.052535,train
train\PC\ed_1564_generic_lat4p671247_lonn74p047962_h111p5_d.jpg,PC,ed_1564_generic_lat4p671247_lonn74p047962_h111p5_d,4.671247,-74.047962,train
train\PC\ed_1565_apartments_lat4p633786_lonn74p064926_h175p8_d.jpg,PC,ed_1565_apartments_lat4p633786_lonn74p064926_h175p8_d,4.633786,-74.064926,train
train\DUAL\ed_1567_generic_lat4p668930_lonn74p052042_h177p9_d.jpg,DUAL,ed_1567_generic_lat4p668930_lonn74p052042_h177p9_d,4.66893,-74.052042,train
train\DUAL\ed_1570_generic_lat4p681239_lonn74p050790_h198p3_d.jpg,DUAL,ed_1570_generic_lat4p681239_lonn74p050790_h198p3_d,4.681239,-74.05079,train
train\MAS\ed_1571_generic_lat4p671009_lonn74p058375_h291p6_d.jpg,MAS,ed_1571_generic_lat4p671009_lonn74p058375_h291p6_d,4.671009,-74.058375,train
train\DUAL\ed_1575_apartments_lat4p653214_lonn74p050221_h7p4_d.jpg,DUAL,ed_1575_apartments_lat4p653214_lonn74p050221_h7p4_d,4.653214,-74.050221,train
train\PC\ed_1576_generic_lat4p682149_lonn74p050306_h289p8_d.jpg,PC,ed_1576_generic_lat4p682149_lonn74p050306_h289p8_d,4.682149,-74.050306,train
train\MAS\ed_1579_generic_lat4p655481_lonn74p058363_h226p5_d.jpg,MAS,ed_1579_generic_lat4p655481_lonn74p058363_h226p5_d,4.655481,-74.058363,train
train\DUAL\ed_1581_generic_lat4p668207_lonn74p058692_h132p1_d.jpg,DUAL,ed_1581_generic_lat4p668207_lonn74p058692_h132p1_d,4.668207,-74.058692,train
train\DUAL\ed_1582_generic_lat4p658207_lonn74p049341_h326p4_d.jpg,DUAL,ed_1582_generic_lat4p658207_lonn74p049341_h326p4_d,4.658207,-74.049341,train
train\DUAL\ed_1592_apartments_lat4p656829_lonn74p047535_h108p4_d.jpg,DUAL,ed_1592_apartments_lat4p656829_lonn74p047535_h108p4_d,4.656829,-74.047535,train
train\MAS\ed_1593_generic_lat4p676462_lonn74p049695_h296p3_d.jpg,MAS,ed_1593_generic_lat4p676462_lonn74p049695_h296p3_d,4.676462,-74.049695,train
train\PC\ed_1601_apartments_lat4p685372_lonn74p054022_h7p9_d.jpg,PC,ed_1601_apartments_lat4p685372_lonn74p054022_h7p9_d,4.685372,-74.054022,train
train\DUAL\ed_1603_apartments_lat4p638749_lonn74p061337_h122p2_d.jpg,DUAL,ed_1603_apartments_lat4p638749_lonn74p061337_h122p2_d,4.638749,-74.061337,train
train\PC\ed_1604_apartments_lat4p639082_lonn74p063218_h271p9_d.jpg,PC,ed_1604_apartments_lat4p639082_lonn74p063218_h271p9_d,4.639082,-74.063218,train
train\PC\ed_1606_house_lat4p679670_lonn74p055610_h34p7_d.jpg,PC,ed_1606_house_lat4p679670_lonn74p055610_h34p7_d,4.67967,-74.05561,train
train\DUAL\ed_1613_generic_lat4p662853_lonn74p058069_h213p8_d.jpg,DUAL,ed_1613_generic_lat4p662853_lonn74p058069_h213p8_d,4.662853,-74.058069,train
train\DUAL\ed_1620_generic_lat4p640557_lonn74p064466_h208p4_d.jpg,DUAL,ed_1620_generic_lat4p640557_lonn74p064466_h208p4_d,4.640557,-74.064466,train
train\MAS\ed_1621_house_lat4p627618_lonn74p065961_h2p6_d.jpg,MAS,ed_1621_house_lat4p627618_lonn74p065961_h2p6_d,4.627618,-74.065961,train
train\MAS\ed_1623_apartments_lat4p671713_lonn74p039600_h100p8_d.jpg,MAS,ed_1623_apartments_lat4p671713_lonn74p039600_h100p8_d,4.671713,-74.0396,train
train\DUAL\ed_1624_generic_lat4p673561_lonn74p052890_h301p8_d.jpg,DUAL,ed_1624_generic_lat4p673561_lonn74p052890_h301p8_d,4.673561,-74.05289,train
train\PC\ed_1625_generic_lat4p659311_lonn74p049993_h313p6_d.jpg,PC,ed_1625_generic_lat4p659311_lonn74p049993_h313p6_d,4.659311,-74.049993,train
train\MAS\ed_1626_generic_lat4p663486_lonn74p051430_h199p4_d.jpg,MAS,ed_1626_generic_lat4p663486_lonn74p051430_h199p4_d,4.663486,-74.05143,train
train\DUAL\ed_1628_generic_lat4p643736_lonn74p060622_h97p2_d.jpg,DUAL,ed_1628_generic_lat4p643736_lonn74p060622_h97p2_d,4.643736,-74.060622,train
train\PC\ed_1631_generic_lat4p629555_lonn74p066673_h186p2_d.jpg,PC,ed_1631_generic_lat4p629555_lonn74p066673_h186p2_d,4.629555,-74.066673,train
train\DUAL\ed_1636_apartments_lat4p639186_lonn74p061200_h17p7_d.jpg,DUAL,ed_1636_apartments_lat4p639186_lonn74p061200_h17p7_d,4.639186,-74.0612,train
train\DUAL\ed_1638_generic_lat4p657001_lonn74p050872_h65p8_d.jpg,DUAL,ed_1638_generic_lat4p657001_lonn74p050872_h65p8_d,4.657001,-74.050872,train
